Position	IP	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	KmerGroup	MotifId	KG_score	Strand
4:993449	  156.1	1	  101.8	NaN	NaN	   18.3	  40.71	NaN	  41.20	  -0.64	   0.00	1	   54.3	NaN	NaN	   14.4	  15.05	NaN	  15.45	  -0.54	   0.00	--------	-1	0.00	*
4:996584	  651.0	1	  322.0	NaN	NaN	   21.4	 249.20	NaN	 250.50	  -0.77	   0.04	1	  329.0	NaN	NaN	   18.0	 279.87	NaN	 281.50	  -0.71	   0.04	--------	-1	0.00	*
4:998644	   70.0	1	   41.0	NaN	NaN	   14.6	   7.75	NaN	   7.92	  -0.46	   0.00	1	   29.0	NaN	NaN	   11.8	   4.62	NaN	   4.78	  -0.51	   0.00	--------	-1	0.00	*
4:1035489	   68.6	1	   42.1	NaN	NaN	   14.6	   8.67	NaN	   8.85	  -0.66	   0.00	1	   26.5	NaN	NaN	   11.8	   3.85	NaN	   4.00	  -0.54	   0.00	--------	-1	0.00	*
4:1035690	   68.4	1	   48.9	NaN	NaN	   14.6	  11.66	NaN	  11.89	  -0.73	   0.00	0	   19.5	NaN	NaN	   11.8	   1.68	NaN	   1.74	  -0.49	   0.00	--------	-1	0.00	*
4:1038806	  108.0	1	   64.0	NaN	NaN	   14.6	  20.54	NaN	  20.88	  -0.59	   0.01	1	   44.0	NaN	NaN	   11.8	  11.94	NaN	  12.27	  -0.44	   0.01	--------	-1	0.00	*
4:1042631	   57.0	1	   25.0	NaN	NaN	   14.6	   2.02	NaN	   2.07	  -0.46	   0.00	1	   32.0	NaN	NaN	   11.8	   5.86	NaN	   6.07	  -0.84	   0.00	--------	-1	0.00	*
4:1059974	  193.0	1	  129.0	NaN	NaN	   14.9	  72.20	NaN	  72.87	  -0.64	   0.00	1	   64.0	NaN	NaN	   16.4	  18.04	NaN	  18.49	  -0.50	   0.00	--------	-1	0.00	*
4:1066655	  180.0	1	   99.0	NaN	NaN	   14.6	  46.43	NaN	  46.96	  -0.56	   0.12	1	   81.0	NaN	NaN	   11.8	  38.42	NaN	  39.10	  -0.57	   0.12	--------	-1	0.00	*
4:1141000	  235.0	1	  144.0	NaN	NaN	   14.6	  87.56	NaN	  88.29	  -0.28	   0.00	1	   91.0	NaN	NaN	   14.7	  39.67	NaN	  40.36	  -0.33	   0.00	--------	-1	0.00	*
4:1141311	  468.9	1	  321.5	NaN	NaN	   14.6	 299.05	NaN	 300.46	  -0.68	   0.00	1	  147.4	NaN	NaN	   12.8	  98.99	NaN	 100.11	  -0.71	   0.00	--------	-1	0.00	*
4:1141496	  467.1	1	  291.5	NaN	NaN	   14.6	 259.45	NaN	 260.79	  -0.63	   0.00	1	  175.6	NaN	NaN	   12.3	 132.82	NaN	 134.10	  -0.78	   0.00	--------	-1	0.00	*
4:1145224	   73.0	1	   26.0	NaN	NaN	   14.6	   2.27	NaN	   2.34	  -0.42	   0.00	1	   47.0	NaN	NaN	   11.9	  13.59	NaN	  13.95	  -0.49	   0.00	--------	-1	0.00	*
4:1145963	   60.0	1	   26.0	NaN	NaN	   14.6	   2.27	NaN	   2.34	  -0.43	   0.00	1	   34.0	NaN	NaN	   12.7	   6.09	NaN	   6.30	  -0.40	   0.00	--------	-1	0.00	*
4:1163187	  100.0	1	   65.0	NaN	NaN	   14.6	  21.18	NaN	  21.53	  -0.62	   0.00	1	   35.0	NaN	NaN	   11.8	   7.23	NaN	   7.46	  -0.42	   0.00	--------	-1	0.00	*
4:1213298	   60.0	1	   30.0	NaN	NaN	   14.6	   3.45	NaN	   3.55	  -0.54	   0.00	1	   30.0	NaN	NaN	   11.8	   5.01	NaN	   5.20	  -0.47	   0.00	--------	-1	0.00	*
4:1221847	  186.3	1	  144.1	NaN	NaN	   14.6	  88.56	NaN	  89.29	  -0.57	   0.37	1	   42.2	NaN	NaN	   11.8	  11.38	NaN	  11.69	  -0.44	   0.37	--------	-1	0.00	*
4:1221980	  186.7	1	   96.9	NaN	NaN	   14.6	  44.79	NaN	  45.30	  -0.65	   0.37	1	   89.8	NaN	NaN	   11.8	  46.10	NaN	  46.86	  -0.66	   0.37	--------	-1	0.00	*
4:1231177	  104.0	1	   59.0	NaN	NaN	   14.6	  17.44	NaN	  17.74	  -0.41	   0.07	1	   45.0	NaN	NaN	   11.8	  12.52	NaN	  12.85	  -0.39	   0.07	--------	-1	0.00	*
4:1251800	   47.0	1	   28.0	NaN	NaN	   14.6	   2.84	NaN	   2.92	  -0.48	   0.00	0	   19.0	NaN	NaN	   11.8	   1.44	NaN	   1.49	  -0.94	   0.00	--------	-1	0.00	*
4:1258203	  381.0	1	  243.0	NaN	NaN	   16.7	 184.98	NaN	 186.10	  -0.63	   0.02	1	  138.0	NaN	NaN	   12.6	  89.53	NaN	  90.61	  -0.56	   0.02	--------	-1	0.00	*
4:1283003	   47.0	1	   27.0	NaN	NaN	   14.6	   2.55	NaN	   2.62	  -0.50	   0.00	0	   20.0	NaN	NaN	   11.8	   1.68	NaN	   1.74	  -0.76	   0.00	--------	-1	0.00	*
4:1317189	   56.0	1	   34.0	NaN	NaN	   14.6	   4.85	NaN	   4.97	  -0.48	   0.00	1	   22.0	NaN	NaN	   11.8	   2.21	NaN	   2.30	  -0.49	   0.00	--------	-1	0.00	*
4:1338941	  126.0	1	   73.0	NaN	NaN	   14.6	  26.54	NaN	  26.94	  -0.53	   0.00	1	   53.0	NaN	NaN	   11.8	  17.53	NaN	  17.96	  -0.68	   0.00	--------	-1	0.00	*
4:1341574	  197.0	1	  131.0	NaN	NaN	   14.6	  74.95	NaN	  75.63	  -0.62	   0.04	1	   66.0	NaN	NaN	   11.8	  26.59	NaN	  27.14	  -0.53	   0.04	--------	-1	0.00	*
4:1408517	  135.0	1	   83.0	NaN	NaN	   14.6	  33.80	NaN	  34.23	  -0.56	   0.00	1	   52.0	NaN	NaN	   11.8	  16.89	NaN	  17.31	  -0.50	   0.00	--------	-1	0.00	*
4:1424872	 1525.3	1	  882.6	NaN	NaN	   26.9	 999.00	NaN	 999.00	  -0.67	   0.04	1	  642.7	NaN	NaN	   22.1	 999.00	NaN	 999.00	  -0.77	   0.04	--------	-1	0.00	*
4:1424938	  665.7	1	  409.4	NaN	NaN	   27.3	 316.77	NaN	 318.19	  -0.64	   0.04	1	  256.3	NaN	NaN	   22.3	 171.37	NaN	 172.73	  -0.64	   0.04	--------	-1	0.00	*
4:1425187	  741.0	1	  418.0	NaN	NaN	   27.4	 999.00	NaN	 999.00	  -0.14	   0.39	1	  323.0	NaN	NaN	   22.9	 240.80	NaN	 242.32	  -0.31	   0.39	--------	-1	0.00	*
4:1426923	  312.0	1	  182.0	NaN	NaN	   16.7	 117.71	NaN	 118.55	  -0.66	   0.06	1	  130.0	NaN	NaN	   15.0	  72.43	NaN	  73.41	  -0.57	   0.06	--------	-1	0.00	*
4:1433850	  221.0	1	  119.6	NaN	NaN	   19.9	  51.04	NaN	  51.58	  -0.71	   0.30	1	  101.3	NaN	NaN	   17.1	  42.99	NaN	  43.72	  -0.60	   0.30	--------	-1	0.00	*
4:1434024	  105.0	1	   70.4	NaN	NaN	   19.8	  18.19	NaN	  18.50	  -0.77	   0.30	1	   34.7	NaN	NaN	   16.8	   4.01	NaN	   4.17	  -0.56	   0.30	--------	-1	0.00	*
4:1439137	  124.7	1	   66.6	NaN	NaN	   14.6	  22.48	NaN	  22.84	  -0.54	   0.00	1	   58.0	NaN	NaN	   11.8	  21.56	NaN	  22.05	  -0.59	   0.00	--------	-1	0.00	*
4:1448059	  199.6	1	  120.8	NaN	NaN	   17.3	  57.94	NaN	  58.52	  -0.63	   0.00	1	   78.8	NaN	NaN	   14.7	  30.58	NaN	  31.18	  -0.57	   0.00	--------	-1	0.00	*
4:1448403	   60.4	1	   39.2	NaN	NaN	   17.0	   5.69	NaN	   5.82	  -0.25	   0.00	0	   21.2	NaN	NaN	   15.3	   1.17	NaN	   1.21	  -0.23	   0.00	--------	-1	0.00	*
4:1459886	   69.0	1	   29.0	NaN	NaN	   14.6	   3.14	NaN	   3.23	  -0.40	   0.00	1	   40.0	NaN	NaN	   11.8	   9.74	NaN	  10.03	  -0.47	   0.00	--------	-1	0.00	*
4:1469509	  276.0	1	  187.0	NaN	NaN	   14.6	 132.68	NaN	 133.60	  -0.57	   0.07	1	   89.0	NaN	NaN	   11.9	  44.96	NaN	  45.71	  -0.49	   0.07	--------	-1	0.00	*
4:1500046	   67.0	1	   46.0	NaN	NaN	   14.6	  10.13	NaN	  10.33	  -0.60	   0.00	0	   21.0	NaN	NaN	   11.8	   1.93	NaN	   2.01	  -0.53	   0.00	--------	-1	0.00	*
4:1501909	   73.0	1	   44.0	NaN	NaN	   14.6	   9.14	NaN	   9.34	  -0.50	   0.00	1	   29.0	NaN	NaN	   11.8	   4.61	NaN	   4.78	  -0.45	   0.00	--------	-1	0.00	*
5:219	   60.0	1	   31.0	NaN	NaN	   15.5	   3.39	NaN	   3.49	  -0.53	   0.00	1	   29.0	NaN	NaN	   11.9	   4.52	NaN	   4.69	  -0.56	   0.00	--------	-1	0.00	*
5:6654	   51.0	1	   36.0	NaN	NaN	   15.5	   5.12	NaN	   5.24	  -0.55	   0.00	0	   15.0	NaN	NaN	   11.9	   0.63	NaN	   0.65	  -0.52	   0.00	--------	-1	0.00	*
5:9236	   65.0	1	   42.0	NaN	NaN	   15.5	   7.56	NaN	   7.72	  -0.58	   0.00	1	   23.0	NaN	NaN	   11.9	   2.44	NaN	   2.54	  -0.65	   0.00	--------	-1	0.00	*
5:24658	  114.0	1	   63.0	NaN	NaN	   15.5	  18.77	NaN	  19.09	  -0.51	   0.00	1	   51.0	NaN	NaN	   11.9	  16.04	NaN	  16.45	  -0.70	   0.00	--------	-1	0.00	*
5:43157	  132.0	1	   81.0	NaN	NaN	   15.5	  30.73	NaN	  31.15	  -0.56	   0.00	1	   51.0	NaN	NaN	   12.8	  14.70	NaN	  15.09	  -0.54	   0.00	--------	-1	0.00	*
5:54552	   53.0	1	   32.0	NaN	NaN	   15.5	   3.71	NaN	   3.81	  -0.46	   0.00	0	   21.0	NaN	NaN	   11.9	   1.88	NaN	   1.96	  -0.90	   0.00	--------	-1	0.00	*
5:78599	  165.0	1	   81.0	NaN	NaN	   15.5	  30.73	NaN	  31.15	  -0.68	   0.24	1	   84.0	NaN	NaN	   11.9	  40.54	NaN	  41.25	  -0.49	   0.24	--------	-1	0.00	*
5:87362	  179.0	1	   97.0	NaN	NaN	   32.4	  19.23	NaN	  19.56	  -0.61	   0.20	1	   82.0	NaN	NaN	   24.7	  18.73	NaN	  19.18	  -0.57	   0.20	--------	-1	0.00	*
5:118664	   69.0	1	   45.3	NaN	NaN	   15.5	   9.38	NaN	   9.58	  -0.47	   0.00	1	   23.7	NaN	NaN	   11.9	   2.75	NaN	   2.86	  -0.46	   0.00	--------	-1	0.00	*
5:119007	  206.0	1	  123.7	NaN	NaN	   15.5	  65.81	NaN	  66.43	  -0.65	   0.00	1	   82.3	NaN	NaN	   11.9	  39.71	NaN	  40.40	  -0.55	   0.00	--------	-1	0.00	*
5:124222	  169.0	1	  105.0	NaN	NaN	   15.5	  49.34	NaN	  49.88	  -0.62	   0.12	1	   64.0	NaN	NaN	   11.9	  24.84	NaN	  25.37	  -0.57	   0.12	--------	-1	0.00	*
5:153733	  509.0	1	  301.0	NaN	NaN	   15.5	 264.37	NaN	 265.72	  -0.77	   0.28	1	  208.0	NaN	NaN	   11.9	 173.19	NaN	 174.58	  -0.67	   0.28	--------	-1	0.00	*
5:175729	   45.0	1	   33.0	NaN	NaN	   15.5	   4.04	NaN	   4.15	  -0.57	   0.00	0	   12.0	NaN	NaN	   11.9	   0.27	NaN	   0.27	  -1.15	   0.00	--------	-1	0.00	*
5:195907	   91.0	1	   49.0	NaN	NaN	   27.6	   3.72	NaN	   3.83	  -0.38	   0.00	1	   42.0	NaN	NaN	   12.7	   9.84	NaN	  10.13	  -0.45	   0.00	--------	-1	0.00	*
5:201857	   60.8	1	   35.7	NaN	NaN	   15.5	   5.12	NaN	   5.24	  -0.69	   0.00	1	   25.1	NaN	NaN	   11.9	   3.41	NaN	   3.55	  -0.64	   0.00	--------	-1	0.00	*
5:209505	  175.0	1	   87.0	NaN	NaN	   15.5	  35.13	NaN	  35.58	  -0.66	   0.05	1	   88.0	NaN	NaN	   13.3	  40.44	NaN	  41.15	  -0.57	   0.05	--------	-1	0.00	*
5:222635	  585.0	1	  319.0	NaN	NaN	   15.8	 284.94	NaN	 286.33	  -0.83	   0.14	1	  266.0	NaN	NaN	   11.9	 248.29	NaN	 249.85	  -0.67	   0.14	--------	-1	0.00	*
5:223355	  274.5	1	  180.9	NaN	NaN	   15.5	 122.14	NaN	 123.03	  -0.56	   0.32	1	   93.6	NaN	NaN	   11.9	  49.19	NaN	  50.00	  -0.63	   0.32	--------	-1	0.00	*
5:223578	  134.5	1	   73.1	NaN	NaN	   15.6	  25.57	NaN	  25.95	  -0.69	   0.32	1	   61.4	NaN	NaN	   12.1	  23.12	NaN	  23.62	  -0.71	   0.32	--------	-1	0.00	*
5:226475	   53.0	1	   28.0	NaN	NaN	   15.5	   2.51	NaN	   2.59	  -0.56	   0.00	1	   25.0	NaN	NaN	   11.9	   3.07	NaN	   3.20	  -0.56	   0.00	--------	-1	0.00	*
5:238198	  390.0	1	  210.0	NaN	NaN	   18.4	 139.28	NaN	 140.22	  -0.63	   0.13	1	  180.0	NaN	NaN	   15.6	 120.20	NaN	 121.45	  -0.79	   0.13	--------	-1	0.00	*
5:262155	  182.0	1	  123.0	NaN	NaN	   16.8	  61.15	NaN	  61.75	  -0.65	   0.27	1	   59.0	NaN	NaN	   11.9	  21.31	NaN	  21.79	  -0.42	   0.27	--------	-1	0.00	*
5:266669	   79.0	1	   47.0	NaN	NaN	   15.5	   9.86	NaN	  10.07	  -0.41	   0.00	1	   32.0	NaN	NaN	   11.9	   5.75	NaN	   5.95	  -0.49	   0.00	--------	-1	0.00	*
5:269123	  168.0	1	   96.0	NaN	NaN	   15.5	  42.05	NaN	  42.55	  -0.61	   0.00	1	   72.0	NaN	NaN	   11.9	  30.84	NaN	  31.44	  -0.67	   0.00	--------	-1	0.00	*
5:285164	  220.8	1	  134.8	NaN	NaN	   21.5	  59.30	NaN	  59.90	  -0.57	   0.00	1	   86.0	NaN	NaN	   13.2	  39.02	NaN	  39.70	  -0.52	   0.00	--------	-1	0.00	*
5:292171	   44.0	0	   22.0	NaN	NaN	   15.5	   1.14	NaN	   1.17	  -0.44	   0.00	1	   22.0	NaN	NaN	   11.9	   2.15	NaN	   2.24	  -0.44	   0.00	--------	-1	0.00	*
5:295753	   75.0	1	   45.0	NaN	NaN	   15.5	   8.91	NaN	   9.10	  -0.53	   0.00	1	   30.0	NaN	NaN	   11.9	   4.91	NaN	   5.10	  -0.57	   0.00	--------	-1	0.00	*
5:304123	  137.0	1	   84.0	NaN	NaN	   17.3	  29.55	NaN	  29.96	  -0.58	   0.00	1	   53.0	NaN	NaN	   11.9	  17.31	NaN	  17.74	  -0.45	   0.00	--------	-1	0.00	*
5:312409	  100.0	1	   54.0	NaN	NaN	   19.6	   9.69	NaN	   9.89	  -0.44	   0.00	1	   46.0	NaN	NaN	   12.0	  12.81	NaN	  13.15	  -0.49	   0.00	--------	-1	0.00	*
5:332868	   51.0	0	   26.0	NaN	NaN	   15.5	   2.00	NaN	   2.05	  -0.53	   0.00	1	   25.0	NaN	NaN	   11.9	   3.07	NaN	   3.20	  -0.53	   0.00	--------	-1	0.00	*
5:336437	  217.0	1	  143.0	NaN	NaN	   16.4	  80.32	NaN	  81.02	  -0.58	   0.29	1	   74.0	NaN	NaN	   13.2	  29.65	NaN	  30.23	  -0.65	   0.29	--------	-1	0.00	*
5:343219	  339.8	1	  200.8	NaN	NaN	   15.5	 143.91	NaN	 144.88	  -0.86	   0.00	1	  139.0	NaN	NaN	   13.6	  87.10	NaN	  88.15	  -0.69	   0.00	--------	-1	0.00	*
5:343347	  196.2	1	  126.2	NaN	NaN	   15.5	  68.52	NaN	  69.16	  -0.72	   0.00	1	   70.0	NaN	NaN	   13.2	  26.78	NaN	  27.33	  -0.63	   0.00	--------	-1	0.00	*
5:363345	   59.0	1	   39.0	NaN	NaN	   15.5	   6.29	NaN	   6.44	  -0.53	   0.00	0	   20.0	NaN	NaN	   11.9	   1.63	NaN	   1.69	  -0.49	   0.00	--------	-1	0.00	*
5:397237	   85.0	1	   55.0	NaN	NaN	   15.5	  14.01	NaN	  14.27	  -0.65	   0.00	1	   30.0	NaN	NaN	   11.9	   4.91	NaN	   5.10	  -0.77	   0.00	--------	-1	0.00	*
5:417160	   53.0	1	   30.0	NaN	NaN	   15.5	   3.09	NaN	   3.17	  -0.45	   0.00	1	   23.0	NaN	NaN	   11.9	   2.44	NaN	   2.54	  -0.44	   0.00	--------	-1	0.00	*
5:442549	  102.7	1	   64.6	NaN	NaN	   15.5	  20.00	NaN	  20.33	  -0.46	   0.00	1	   38.1	NaN	NaN	   11.9	   9.07	NaN	   9.34	  -0.41	   0.00	--------	-1	0.00	*
5:456239	  211.0	1	  144.0	NaN	NaN	   30.7	  48.41	NaN	  48.94	  -0.68	   0.60	1	   67.0	NaN	NaN	   18.4	  17.44	NaN	  17.87	  -0.72	   0.60	--------	-1	0.00	*
5:457358	  116.0	1	   75.0	NaN	NaN	   30.1	  11.16	NaN	  11.39	  -0.50	   0.00	1	   41.0	NaN	NaN	   16.9	   6.08	NaN	   6.28	  -0.53	   0.00	--------	-1	0.00	*
5:468413	  309.0	1	  193.0	NaN	NaN	   15.5	 135.11	NaN	 136.03	  -0.74	   0.08	1	  116.0	NaN	NaN	   11.9	  69.86	NaN	  70.80	  -0.62	   0.08	--------	-1	0.00	*
5:468849	  152.0	1	  105.0	NaN	NaN	   15.5	  49.35	NaN	  49.88	  -0.68	   0.68	1	   47.0	NaN	NaN	   11.9	  13.50	NaN	  13.86	  -0.33	   0.68	--------	-1	0.00	*
5:485187	   79.7	1	   57.8	NaN	NaN	   15.5	  15.83	NaN	  16.11	  -0.66	   0.00	1	   21.9	NaN	NaN	   11.9	   2.15	NaN	   2.24	  -0.80	   0.00	--------	-1	0.00	*
5:485484	  215.3	1	  148.2	NaN	NaN	   15.5	  89.36	NaN	  90.10	  -0.51	   0.00	1	   67.1	NaN	NaN	   11.9	  27.79	NaN	  28.35	  -0.48	   0.00	--------	-1	0.00	*
5:486002	  139.0	1	   63.0	NaN	NaN	   15.5	  18.77	NaN	  19.09	  -0.48	   0.28	1	   76.0	NaN	NaN	   11.9	  34.00	NaN	  34.62	  -0.58	   0.28	--------	-1	0.00	*
5:543256	   66.0	1	   44.0	NaN	NaN	   15.5	   8.45	NaN	   8.63	  -0.47	   0.00	1	   22.0	NaN	NaN	   11.9	   2.15	NaN	   2.24	  -0.62	   0.00	--------	-1	0.00	*
5:545130	   60.0	1	   31.0	NaN	NaN	   15.5	   3.39	NaN	   3.49	  -0.43	   0.00	1	   29.0	NaN	NaN	   11.9	   4.52	NaN	   4.69	  -0.49	   0.00	--------	-1	0.00	*
5:553085	   64.0	1	   32.0	NaN	NaN	   15.5	   3.71	NaN	   3.81	  -0.61	   0.00	1	   32.0	NaN	NaN	   11.9	   5.75	NaN	   5.95	  -0.52	   0.00	--------	-1	0.00	*
6:5840	  157.0	1	  110.0	NaN	NaN	   12.0	  63.96	NaN	  64.57	  -0.55	   0.46	1	   47.0	NaN	NaN	    9.9	  16.52	NaN	  16.94	  -0.42	   0.46	--------	-1	0.00	*
6:82946	   61.0	1	   39.0	NaN	NaN	   12.0	   9.05	NaN	   9.24	  -0.61	   0.00	1	   22.0	NaN	NaN	    9.9	   3.09	NaN	   3.22	  -0.27	   0.00	--------	-1	0.00	*
6:91349	  111.0	1	   58.0	NaN	NaN	   13.0	  19.12	NaN	  19.44	  -0.52	   0.00	1	   53.0	NaN	NaN	    9.9	  20.71	NaN	  21.18	  -0.48	   0.00	--------	-1	0.00	*
6:96702	  295.0	1	  198.0	NaN	NaN	   19.0	 124.52	NaN	 125.41	  -0.48	   0.66	1	   97.0	NaN	NaN	   14.2	  45.61	NaN	  46.36	  -0.69	   0.66	--------	-1	0.00	*
6:107421	  129.0	1	   80.0	NaN	NaN	   12.0	  37.18	NaN	  37.64	  -0.46	   0.40	1	   49.0	NaN	NaN	   12.0	  14.59	NaN	  14.98	  -0.57	   0.40	--------	-1	0.00	*
6:178497	  109.0	1	   65.0	NaN	NaN	   12.0	  25.53	NaN	  25.91	  -0.43	   0.00	1	   44.0	NaN	NaN	    9.9	  14.44	NaN	  14.82	  -0.57	   0.00	--------	-1	0.00	*
6:185318	  177.0	1	  111.0	NaN	NaN	   26.0	  34.11	NaN	  34.54	  -0.59	   0.54	1	   66.0	NaN	NaN	   17.1	  18.37	NaN	  18.82	  -0.58	   0.54	--------	-1	0.00	*
6:223664	  168.0	1	  115.0	NaN	NaN	   15.6	  57.34	NaN	  57.92	  -0.47	   0.00	1	   53.0	NaN	NaN	   13.9	  14.52	NaN	  14.91	  -0.59	   0.00	--------	-1	0.00	*
6:227203	  460.0	1	  304.0	NaN	NaN	   25.4	 207.17	NaN	 208.34	  -0.53	   0.39	1	  156.0	NaN	NaN	   22.4	  73.97	NaN	  74.96	  -0.39	   0.39	--------	-1	0.00	*
6:257509	  176.0	1	   86.0	NaN	NaN	   14.2	  36.98	NaN	  37.44	  -0.48	   0.00	1	   90.0	NaN	NaN	   12.8	  43.24	NaN	  43.98	  -0.55	   0.00	--------	-1	0.00	*
7:13318	   69.0	1	   37.0	NaN	NaN	   16.4	   4.93	NaN	   5.06	  -0.44	   0.00	1	   32.0	NaN	NaN	   12.0	   5.70	NaN	   5.91	  -0.57	   0.00	--------	-1	0.00	*
7:23169	  111.0	1	   77.0	NaN	NaN	   16.4	  26.31	NaN	  26.70	  -0.58	   0.00	1	   34.0	NaN	NaN	   12.0	   6.59	NaN	   6.81	  -0.53	   0.00	--------	-1	0.00	*
7:26704	   95.0	1	   60.9	NaN	NaN	   16.4	  16.41	NaN	  16.70	  -0.64	   0.00	1	   34.1	NaN	NaN	   12.0	   7.05	NaN	   7.28	  -0.73	   0.00	--------	-1	0.00	*
7:49236	  159.0	1	   92.0	NaN	NaN	   16.4	  36.95	NaN	  37.41	  -0.48	   0.00	1	   67.0	NaN	NaN	   12.0	  26.91	NaN	  27.47	  -0.47	   0.00	--------	-1	0.00	*
7:62242	   87.0	1	   50.0	NaN	NaN	   16.4	  10.46	NaN	  10.68	  -0.44	   0.00	1	   37.0	NaN	NaN	   12.0	   8.01	NaN	   8.26	  -0.62	   0.00	--------	-1	0.00	*
7:106985	   90.0	1	   35.0	NaN	NaN	   16.4	   4.23	NaN	   4.35	  -0.53	   0.00	1	   55.0	NaN	NaN	   12.0	  18.51	NaN	  18.96	  -0.65	   0.00	--------	-1	0.00	*
7:174817	  265.9	1	  180.9	NaN	NaN	   16.4	 117.85	NaN	 118.70	  -0.78	   0.00	1	   85.1	NaN	NaN	   12.0	  42.07	NaN	  42.79	  -0.81	   0.00	--------	-1	0.00	*
7:174848	  571.1	1	  359.1	NaN	NaN	   16.4	 999.00	NaN	 999.00	  -0.74	   0.00	1	  211.9	NaN	NaN	   12.0	 177.72	NaN	 179.11	  -0.79	   0.00	--------	-1	0.00	*
7:177404	  102.0	1	   47.0	NaN	NaN	   16.4	   9.05	NaN	   9.24	  -0.59	   0.00	1	   55.0	NaN	NaN	   12.0	  18.51	NaN	  18.96	  -0.45	   0.00	--------	-1	0.00	*
7:215377	  146.0	1	   93.0	NaN	NaN	   16.4	  37.69	NaN	  38.16	  -0.54	   0.00	1	   53.0	NaN	NaN	   12.0	  17.22	NaN	  17.65	  -0.39	   0.00	--------	-1	0.00	*
7:215797	  218.0	1	  138.0	NaN	NaN	   16.4	  75.56	NaN	  76.24	  -0.48	   0.67	1	   80.0	NaN	NaN	   12.0	  37.08	NaN	  37.74	  -0.33	   0.67	--------	-1	0.00	*
7:234542	   68.0	1	   42.0	NaN	NaN	   16.4	   6.87	NaN	   7.03	  -0.52	   0.00	1	   26.0	NaN	NaN	   12.0	   3.38	NaN	   3.51	  -0.50	   0.00	--------	-1	0.00	*
7:246906	   77.0	1	   38.0	NaN	NaN	   16.4	   5.30	NaN	   5.43	  -0.51	   0.00	1	   39.0	NaN	NaN	   12.0	   9.01	NaN	   9.28	  -0.50	   0.00	--------	-1	0.00	*
7:273566	   52.0	1	   29.0	NaN	NaN	   16.4	   2.43	NaN	   2.50	  -0.38	   0.00	1	   23.0	NaN	NaN	   12.0	   2.41	NaN	   2.52	  -0.45	   0.00	--------	-1	0.00	*
7:289534	  416.0	1	  276.0	NaN	NaN	   16.4	 225.90	NaN	 227.11	  -0.58	   0.00	1	  140.0	NaN	NaN	   12.0	  94.17	NaN	  95.26	  -0.56	   0.00	--------	-1	0.00	*
7:290064	  663.5	1	  471.3	NaN	NaN	   16.4	 999.00	NaN	 999.00	  -0.64	   0.46	1	  192.2	NaN	NaN	   13.0	 148.04	NaN	 149.35	  -0.66	   0.46	--------	-1	0.00	*
7:290160	  328.9	1	  202.3	NaN	NaN	   16.4	 141.24	NaN	 142.21	  -0.62	   0.46	1	  126.6	NaN	NaN	   12.7	  77.89	NaN	  78.90	  -0.84	   0.46	--------	-1	0.00	*
7:290351	  379.6	1	  214.4	NaN	NaN	   16.4	 154.45	NaN	 155.48	  -0.60	   0.46	1	  165.2	NaN	NaN	   13.7	 113.91	NaN	 115.12	  -0.78	   0.46	--------	-1	0.00	*
7:290473	  637.0	1	  381.0	NaN	NaN	   16.4	 999.00	NaN	 999.00	  -0.32	   0.01	1	  256.0	NaN	NaN	   14.6	 213.84	NaN	 215.30	  -0.38	   0.01	--------	-1	0.00	*
7:295274	   89.0	1	   58.0	NaN	NaN	   16.4	  14.61	NaN	  14.88	  -0.61	   0.00	1	   31.0	NaN	NaN	   12.0	   5.28	NaN	   5.47	  -0.45	   0.00	--------	-1	0.00	*
7:296589	   77.0	1	   43.0	NaN	NaN	   16.4	   7.29	NaN	   7.45	  -0.48	   0.00	1	   34.0	NaN	NaN	   12.0	   6.59	NaN	   6.81	  -0.44	   0.00	--------	-1	0.00	*
7:307551	  174.0	1	  108.0	NaN	NaN	   16.4	  49.45	NaN	  49.99	  -0.60	   0.00	1	   66.0	NaN	NaN	   12.0	  26.13	NaN	  26.68	  -0.59	   0.00	--------	-1	0.00	*
7:309870	  135.0	1	   77.0	NaN	NaN	   16.4	  26.31	NaN	  26.70	  -0.60	   0.00	1	   58.0	NaN	NaN	   12.0	  20.52	NaN	  20.99	  -0.55	   0.00	--------	-1	0.00	*
7:342931	  120.0	1	   80.0	NaN	NaN	   37.7	   8.67	NaN	   8.85	  -0.46	   0.59	1	   40.0	NaN	NaN	   25.0	   2.36	NaN	   2.46	  -0.41	   0.59	--------	-1	0.00	*
7:382105	  272.0	1	  129.0	NaN	NaN	   16.4	  67.40	NaN	  68.04	  -0.62	   0.18	1	  143.0	NaN	NaN	   14.8	  85.80	NaN	  86.85	  -0.63	   0.18	--------	-1	0.00	*
7:389307	   85.0	1	   51.0	NaN	NaN	   16.4	  10.95	NaN	  11.17	  -0.49	   0.00	1	   34.0	NaN	NaN	   12.0	   6.59	NaN	   6.81	  -0.47	   0.00	--------	-1	0.00	*
